Time,ID,Temperature,Humidity,xpos,ypos
2024-03-06T10:16:00+01:00,1,23.60000,32.30000,20,20
2024-03-06T10:16:22+01:00,2,24.30000,32.00000,20,20
2024-03-06T10:16:44+01:00,3,24.40000,32.50000,20,20
2024-03-06T10:17:05+01:00,4,24.80000,32.40000,20,20
2024-03-06T10:17:27+01:00,5,25.20000,31.80000,20,20
2024-03-06T10:17:48+01:00,6,25.60000,31.10000,20,20
2024-03-06T10:18:10+01:00,7,25.90000,30.50000,20,20
2024-03-06T10:18:32+01:00,8,26.30000,29.90000,20,20
2024-03-06T10:18:53+01:00,9,26.70000,29.40000,20,20
2024-03-06T10:19:15+01:00,10,26.90000,29.00000,20,20
2024-03-06T10:19:37+01:00,11,27.20000,28.50000,20,20
2024-03-06T10:19:58+01:00,12,27.30000,27.70000,20,20
2024-03-06T10:20:20+01:00,13,27.10000,26.20000,20,20
2024-03-06T10:20:42+01:00,14,26.80000,25.60000,20,20
2024-03-06T10:21:04+01:00,15,26.40000,25.70000,20,20
2024-03-06T10:21:25+01:00,16,26.30000,25.90000,20,20
2024-03-06T10:21:47+01:00,17,26.40000,25.90000,20,20
2024-03-06T10:22:08+01:00,18,26.30000,25.90000,20,20
2024-03-06T10:22:30+01:00,19,26.00000,26.60000,20,20
2024-03-06T10:22:51+01:00,20,25.80000,27.20000,20,20
2024-03-06T10:23:13+01:00,21,25.60000,27.20000,20,20
2024-03-06T10:23:34+01:00,22,25.40000,27.10000,20,20
2024-03-06T10:23:55+01:00,23,25.20000,27.30000,20,20
2024-03-06T10:24:17+01:00,24,25.20000,27.80000,20,20
2024-03-06T10:24:38+01:00,25,25.00000,27.40000,20,20
2024-03-06T10:25:00+01:00,26,24.80000,27.40000,20,20
2024-03-06T10:25:21+01:00,27,24.70000,27.50000,20,20
2024-03-06T10:25:43+01:00,28,24.50000,27.80000,20,20
2024-03-06T10:26:04+01:00,29,24.50000,28.20000,20,20
2024-03-06T10:26:26+01:00,30,24.50000,28.10000,20,20
2024-03-06T10:26:48+01:00,31,24.50000,28.40000,20,20
2024-03-06T10:27:09+01:00,32,24.50000,29.20000,20,20
2024-03-06T10:27:31+01:00,33,24.40000,30.40000,20,20
2024-03-06T10:27:52+01:00,34,24.40000,30.40000,20,20
2024-03-06T10:28:14+01:00,35,24.40000,29.40000,20,20
2024-03-06T10:28:35+01:00,36,24.40000,29.00000,20,20
2024-03-06T10:28:56+01:00,37,24.40000,29.20000,20,20
2024-03-06T10:29:18+01:00,38,24.40000,29.20000,20,20
2024-03-06T10:29:39+01:00,39,24.40000,29.10000,20,20
2024-03-06T10:30:01+01:00,40,24.30000,28.90000,20,20
2024-03-06T10:30:22+01:00,41,24.30000,29.10000,20,20
2024-03-06T10:30:44+01:00,42,24.40000,29.90000,20,20
2024-03-06T10:31:05+01:00,43,24.40000,30.20000,20,20
2024-03-06T10:31:27+01:00,44,24.50000,29.80000,20,20
2024-03-06T10:31:48+01:00,45,24.50000,30.10000,20,20
2024-03-06T10:32:26+01:00,46,24.60000,29.60000,20,20
2024-03-06T10:32:47+01:00,47,24.70000,30.10000,20,20
2024-03-06T10:33:09+01:00,48,24.80000,30.00000,20,20
2024-03-06T10:33:30+01:00,49,24.80000,28.90000,20,20
2024-03-06T10:33:52+01:00,50,24.70000,29.60000,20,20
2024-03-06T10:34:13+01:00,51,24.70000,29.90000,20,20
2024-03-06T10:34:35+01:00,52,24.70000,30.00000,20,20
2024-03-06T10:34:57+01:00,53,24.60000,29.30000,20,20
2024-03-06T10:35:18+01:00,54,24.60000,29.20000,20,20
2024-03-06T10:35:40+01:00,55,24.60000,29.00000,20,20
2024-03-06T10:36:01+01:00,56,24.50000,29.40000,20,20
2024-03-06T10:36:23+01:00,57,24.60000,29.00000,20,20
2024-03-06T10:36:44+01:00,58,24.60000,29.50000,20,20
2024-03-06T10:37:06+01:00,59,24.90000,30.00000,20,20
2024-03-06T10:37:27+01:00,60,25.20000,29.70000,20,20
2024-03-06T10:37:49+01:00,61,25.40000,28.70000,20,20
2024-03-06T10:38:10+01:00,62,25.60000,28.50000,20,20
2024-03-06T10:38:31+01:00,63,25.50000,27.70000,20,20
2024-03-06T10:38:53+01:00,64,25.20000,27.70000,20,20
2024-03-06T10:39:14+01:00,65,24.90000,27.70000,20,20
2024-03-06T10:39:36+01:00,66,24.60000,28.00000,20,20
2024-03-06T10:39:57+01:00,67,24.40000,28.30000,20,20
2024-03-06T10:40:19+01:00,68,24.20000,28.70000,20,20
2024-03-06T10:40:40+01:00,69,24.00000,28.90000,20,20
2024-03-06T10:41:02+01:00,70,23.80000,29.10000,20,20
2024-03-06T10:41:23+01:00,71,23.70000,29.40000,20,20
2024-03-06T10:41:45+01:00,72,23.60000,29.50000,20,20
2024-03-06T10:42:06+01:00,73,23.40000,29.80000,20,20
2024-03-06T10:42:27+01:00,74,23.30000,29.90000,20,20
2024-03-06T10:42:49+01:00,75,23.20000,30.20000,20,20
2024-03-06T10:43:10+01:00,76,23.20000,30.30000,20,20
2024-03-06T10:43:32+01:00,77,23.10000,30.40000,20,20
2024-03-06T10:43:53+01:00,78,23.00000,30.60000,20,20
2024-03-06T10:44:15+01:00,79,23.00000,30.70000,20,20
2024-03-06T10:44:36+01:00,80,23.00000,30.70000,20,20
2024-03-06T10:44:58+01:00,81,22.90000,30.70000,20,20
2024-03-06T10:45:19+01:00,82,22.90000,30.80000,20,20
2024-03-06T10:45:41+01:00,83,22.90000,30.90000,20,20
2024-03-06T10:46:03+01:00,84,22.80000,31.00000,20,20
2024-03-06T10:46:24+01:00,85,22.80000,31.00000,20,20
2024-03-06T10:46:46+01:00,86,22.70000,31.20000,20,20
2024-03-06T10:47:07+01:00,87,22.70000,31.20000,20,20
2024-03-06T10:47:29+01:00,88,22.70000,31.30000,20,20
2024-03-06T10:47:50+01:00,89,22.70000,31.40000,20,20
2024-03-06T10:48:12+01:00,90,22.70000,31.40000,20,20
2024-03-06T10:48:33+01:00,91,22.60000,31.40000,20,20
2024-03-06T10:48:55+01:00,92,22.60000,31.50000,20,20
2024-03-06T10:49:16+01:00,93,22.60000,31.60000,20,20
2024-03-06T10:49:37+01:00,94,22.60000,31.60000,20,20
2024-03-06T10:49:59+01:00,95,22.60000,31.60000,20,20
2024-03-06T10:50:21+01:00,96,22.60000,31.60000,20,20
2024-03-06T10:50:43+01:00,97,22.60000,31.60000,20,20
2024-03-06T10:51:05+01:00,98,22.60000,31.60000,20,20
2024-03-06T10:51:26+01:00,99,22.50000,31.70000,20,20
2024-03-06T10:51:48+01:00,100,22.50000,31.70000,20,20
2024-03-06T10:52:10+01:00,101,22.50000,31.80000,20,20
2024-03-06T10:52:32+01:00,102,22.50000,31.80000,20,20
2024-03-06T10:52:53+01:00,103,22.50000,31.80000,20,20
2024-03-06T10:53:15+01:00,104,22.50000,31.80000,20,20
2024-03-06T10:53:37+01:00,105,22.50000,31.80000,20,20
2024-03-06T10:53:58+01:00,106,22.50000,31.90000,20,20
2024-03-06T10:54:19+01:00,107,22.50000,31.90000,20,20
2024-03-06T10:54:41+01:00,108,22.50000,31.90000,20,20
2024-03-06T10:55:02+01:00,109,22.50000,31.90000,20,20
2024-03-06T10:55:23+01:00,110,22.50000,32.00000,20,20
2024-03-06T10:55:45+01:00,111,22.50000,32.00000,20,20
2024-03-06T10:56:06+01:00,112,22.50000,32.00000,20,20
2024-03-06T10:56:28+01:00,113,22.50000,32.00000,20,20
2024-03-06T10:56:49+01:00,114,22.50000,31.90000,20,20
2024-03-06T10:57:11+01:00,115,22.60000,31.90000,20,20
2024-03-06T10:57:32+01:00,116,22.60000,31.80000,20,20
2024-03-06T10:57:54+01:00,117,22.60000,31.80000,20,20
2024-03-06T10:58:16+01:00,118,22.60000,31.80000,20,20
2024-03-06T10:58:37+01:00,119,22.60000,31.80000,20,20
2024-03-06T10:58:59+01:00,120,22.60000,31.80000,20,20
2024-03-06T10:59:20+01:00,121,22.60000,31.80000,20,20
2024-03-06T10:59:42+01:00,122,22.60000,31.80000,20,20
2024-03-06T11:00:04+01:00,123,22.60000,31.80000,20,20
2024-03-06T11:00:26+01:00,124,22.60000,31.80000,20,20
2024-03-06T11:00:47+01:00,125,22.60000,31.80000,20,20
2024-03-06T11:01:09+01:00,126,22.60000,31.80000,20,20
2024-03-06T11:01:30+01:00,127,22.60000,31.80000,20,20
2024-03-06T11:01:51+01:00,128,22.60000,31.80000,20,20
2024-03-06T11:02:13+01:00,129,22.60000,31.80000,20,20
2024-03-06T11:02:34+01:00,130,22.60000,31.80000,20,20
2024-03-06T11:02:56+01:00,131,22.60000,31.80000,20,20
2024-03-06T11:03:17+01:00,132,22.60000,31.80000,20,20
2024-03-06T11:03:39+01:00,133,22.60000,31.90000,20,20
2024-03-06T11:04:00+01:00,134,22.60000,31.80000,20,20
2024-03-06T11:04:21+01:00,135,22.60000,31.90000,20,20
2024-03-06T11:04:43+01:00,136,22.60000,31.90000,20,20
2024-03-06T11:05:05+01:00,137,22.60000,32.00000,20,20
2024-03-06T11:05:27+01:00,138,22.60000,32.00000,20,20
2024-03-06T11:05:48+01:00,139,22.60000,31.90000,20,20
2024-03-06T11:06:09+01:00,140,22.60000,31.90000,20,20
2024-03-06T11:06:31+01:00,141,22.60000,31.90000,20,20
2024-03-06T11:06:52+01:00,142,22.60000,31.90000,20,20
2024-03-06T11:07:14+01:00,143,22.60000,31.90000,20,20
2024-03-06T11:07:36+01:00,144,22.60000,31.90000,20,20
2024-03-06T11:07:57+01:00,145,22.60000,31.90000,20,20
2024-03-06T11:08:18+01:00,146,22.60000,32.00000,20,20
2024-03-06T11:08:40+01:00,147,22.60000,31.90000,20,20
2024-03-06T11:09:02+01:00,148,22.60000,32.00000,20,20
2024-03-06T11:09:23+01:00,149,22.60000,32.00000,20,20
2024-03-06T11:09:46+01:00,150,22.60000,32.00000,20,20
2024-03-06T11:10:08+01:00,151,22.60000,32.00000,20,20
2024-03-06T11:10:29+01:00,152,22.60000,32.00000,20,20
2024-03-06T11:10:51+01:00,153,22.60000,32.00000,20,20
2024-03-06T11:11:12+01:00,154,22.70000,32.00000,20,20
