Time,ID,Temperature,Humidity,xpos,ypos
2024-03-06T10:36:13+01:00,1,23.90000,29.80000,250,90
2024-03-06T10:36:41+01:00,2,23.90000,30.30000,250,90
2024-03-06T10:37:08+01:00,3,23.80000,30.10000,250,90
2024-03-06T10:37:23+01:00,4,23.80000,29.90000,250,90
2024-03-06T10:37:40+01:00,5,23.80000,29.90000,250,90
2024-03-06T10:38:05+01:00,6,23.80000,29.90000,250,90
2024-03-06T10:38:28+01:00,7,23.80000,29.90000,250,90
2024-03-06T10:38:53+01:00,8,23.70000,29.90000,250,90
2024-03-06T10:39:09+01:00,9,23.70000,30.00000,250,90
2024-03-06T10:39:31+01:00,10,23.60000,30.00000,250,90
2024-03-06T10:39:54+01:00,11,23.60000,30.20000,250,90
2024-03-06T10:40:17+01:00,12,23.60000,30.20000,250,90
2024-03-06T10:40:41+01:00,13,23.60000,30.20000,250,90
2024-03-06T10:41:05+01:00,14,23.60000,30.20000,250,90
2024-03-06T10:41:29+01:00,15,23.60000,30.20000,250,90
2024-03-06T10:41:53+01:00,16,23.60000,30.10000,250,90
2024-03-06T10:42:15+01:00,17,23.60000,30.40000,250,90
2024-03-06T10:42:38+01:00,18,23.60000,30.20000,250,90
2024-03-06T10:43:00+01:00,19,23.70000,30.00000,250,90
2024-03-06T10:43:22+01:00,20,23.70000,30.00000,250,90
2024-03-06T10:43:45+01:00,21,23.70000,30.30000,250,90
2024-03-06T10:44:09+01:00,22,23.70000,30.50000,250,90
2024-03-06T10:44:33+01:00,23,23.80000,30.30000,250,90
2024-03-06T10:44:56+01:00,24,23.80000,30.40000,250,90
2024-03-06T10:45:20+01:00,25,23.80000,30.10000,250,90
2024-03-06T10:45:44+01:00,26,23.70000,29.90000,250,90
2024-03-06T10:46:07+01:00,27,23.70000,30.00000,250,90
2024-03-06T10:46:31+01:00,28,23.60000,29.90000,250,90
2024-03-06T10:46:56+01:00,29,23.60000,29.90000,250,90
2024-03-06T10:47:19+01:00,30,23.60000,29.80000,250,90
2024-03-06T10:47:45+01:00,31,23.50000,30.00000,250,90
2024-03-06T10:48:12+01:00,32,23.50000,30.00000,250,90
2024-03-06T10:48:27+01:00,33,23.50000,30.00000,250,90
2024-03-06T10:48:51+01:00,34,23.50000,30.00000,250,90
2024-03-06T10:49:15+01:00,35,23.40000,30.40000,250,90
2024-03-06T10:49:31+01:00,36,23.50000,30.40000,250,90
2024-03-06T10:49:48+01:00,37,23.50000,30.40000,250,90
2024-03-06T10:50:16+01:00,38,23.50000,30.50000,250,90
2024-03-06T10:50:40+01:00,39,23.50000,30.40000,250,90
2024-03-06T10:51:03+01:00,40,23.50000,30.50000,250,90
2024-03-06T10:51:26+01:00,41,23.50000,30.60000,250,90
2024-03-06T10:51:51+01:00,42,23.50000,30.50000,250,90
2024-03-06T10:52:15+01:00,43,23.50000,30.80000,250,90
2024-03-06T10:52:54+01:00,44,23.50000,30.70000,250,90
2024-03-06T10:53:17+01:00,45,23.60000,30.50000,250,90
2024-03-06T10:53:39+01:00,46,23.60000,30.50000,250,90
2024-03-06T10:54:03+01:00,47,23.60000,30.30000,250,90
2024-03-06T10:54:26+01:00,48,23.60000,30.10000,250,90
2024-03-06T10:54:49+01:00,49,23.60000,30.20000,250,90
2024-03-06T10:55:14+01:00,50,23.60000,30.00000,250,90
2024-03-06T10:55:37+01:00,51,23.60000,29.90000,250,90
2024-03-06T10:55:59+01:00,52,23.60000,29.90000,250,90
2024-03-06T10:56:22+01:00,53,23.60000,30.00000,250,90
2024-03-06T10:56:44+01:00,54,23.60000,30.10000,250,90
2024-03-06T10:57:07+01:00,55,23.60000,30.90000,250,90
2024-03-06T10:57:32+01:00,56,23.60000,30.20000,250,90
2024-03-06T10:57:57+01:00,57,23.60000,30.20000,250,90
2024-03-06T10:58:19+01:00,58,23.60000,30.50000,250,90
2024-03-06T10:58:44+01:00,59,23.50000,30.40000,250,90
2024-03-06T10:59:09+01:00,60,23.40000,30.30000,250,90
2024-03-06T10:59:33+01:00,61,23.40000,30.10000,250,90
2024-03-06T10:59:58+01:00,62,23.30000,30.50000,250,90
2024-03-06T11:00:21+01:00,63,23.30000,30.70000,250,90
2024-03-06T11:00:44+01:00,64,23.20000,31.30000,250,90
2024-03-06T11:01:07+01:00,65,23.20000,31.30000,250,90
2024-03-06T11:01:29+01:00,66,23.20000,31.20000,250,90
2024-03-06T11:01:52+01:00,67,23.20000,32.50000,250,90
2024-03-06T11:02:15+01:00,68,23.20000,31.90000,250,90
2024-03-06T11:02:37+01:00,69,23.20000,31.40000,250,90
2024-03-06T11:03:01+01:00,70,23.20000,32.00000,250,90
