Time,ID,Temperature,Humidity,xpos,ypos
2024-03-28T14:59:20.813692855Z,129,18.643,39,290,50
2024-03-28T15:04:22.983928786Z,130,18.501,39,290,50
2024-03-28T15:07:07.660246182Z,131,18.503,40,290,50
2024-03-28T15:10:22.078406937Z,132,18.441,40,290,50
2024-03-28T15:11:22.190578748Z,133,18.426,40,290,50
2024-03-28T15:15:22.651689114Z,134,18.409,40,290,50
2024-03-28T15:18:06.336212470Z,135,18.384,40,290,50
2024-03-28T15:27:15.795776096Z,136,18.411,40,290,50
2024-03-28T15:30:00.467816373Z,137,18.384,40,290,50
2024-03-28T15:33:24.728922580Z,138,18.359,41,290,50
2024-03-28T15:37:25.202773266Z,139,18.591,40,290,50
2024-03-28T15:42:48.375845027Z,140,18.486,40,290,50
2024-03-28T15:46:26.228352921Z,141,18.325,41,290,50
2024-03-28T15:49:26.577106540Z,142,18.071,41,290,50
2024-03-28T15:51:26.804756301Z,143,17.939,42,290,50
2024-03-28T15:52:26.911623264Z,144,17.885,42,290,50
2024-03-28T15:57:27.490571717Z,145,17.673,43,290,50
2024-03-28T16:08:11.138219342Z,146,16.806,45,290,50
2024-03-28T16:18:11.140113053Z,147,16.723,45,290,50
2024-03-28T16:28:11.172014267Z,148,16.623,46,290,50
2024-03-28T16:38:11.194257360Z,149,16.406,47,290,50
2024-03-28T16:48:21.274734138Z,150,16.228,48,290,50
2024-03-28T16:58:20.695363831Z,151,16.113,48,290,50
2024-03-28T17:08:11.274833376Z,152,16.062,48,290,50
2024-03-28T17:18:11.317064063Z,153,16.01,48,290,50
2024-03-28T17:28:11.325779042Z,154,15.961,48,290,50
2024-03-28T17:38:11.361770569Z,155,15.966,48,290,50
2024-03-28T17:48:11.387717694Z,156,15.895,48,290,50
2024-03-28T17:58:11.420969837Z,157,15.814,49,290,50
2024-03-28T18:18:11.498985604Z,158,15.285,55,290,50
2024-03-28T18:28:11.527183608Z,159,15.068,59,290,50
2024-03-28T18:38:11.557059969Z,160,14.248,67,290,50
2024-03-28T18:48:11.586394169Z,161,13.331,75,290,50
2024-03-28T18:58:11.616168878Z,162,12.367,83,290,50
2024-03-28T19:08:11.638373524Z,163,11.958,87,290,50
2024-03-28T19:18:11.686455168Z,164,11.772,90,290,50
2024-03-28T19:28:11.696777655Z,165,11.726,90,290,50
2024-03-28T19:38:11.728831863Z,166,11.66,91,290,50
2024-03-28T19:48:11.759848858Z,167,11.584,92,290,50
2024-03-28T19:58:11.780624032Z,168,11.529,95,290,50
2024-03-28T20:08:11.809673800Z,169,11.431,96,290,50
2024-03-28T20:18:11.840257629Z,170,11.346,96,290,50
2024-03-28T20:28:11.876616627Z,171,11.325,96,290,50
2024-03-28T20:38:11.897340812Z,172,11.31,96,290,50
2024-03-28T20:58:11.956476204Z,173,11.37,95,290,50
2024-03-28T21:08:11.985494952Z,174,11.329,95,290,50
2024-03-28T21:28:12.045259023Z,175,11.433,97,290,50
2024-03-28T21:38:12.073052325Z,176,11.57,93,290,50
2024-03-28T21:48:12.269932792Z,177,11.912,90,290,50
2024-03-28T21:58:21.455314730Z,178,12.123,89,290,50
2024-03-28T22:08:22.468621561Z,179,12.261,87,290,50
2024-03-28T22:18:12.191206896Z,180,12.322,86,290,50
2024-03-28T22:28:12.221791605Z,181,12.406,85,290,50
2024-03-28T22:38:21.940383707Z,182,12.473,84,290,50
2024-03-28T22:58:12.304325654Z,183,12.373,84,290,50
2024-03-28T23:08:12.331879928Z,184,12.467,83,290,50
2024-03-28T23:18:12.361359401Z,185,12.66,82,290,50
2024-03-28T23:28:22.752264706Z,186,12.913,78,290,50
2024-03-28T23:38:12.419090387Z,187,13.216,75,290,50
2024-03-28T23:48:12.504037401Z,188,13.576,72,290,50
2024-03-28T23:58:12.522090473Z,189,13.73,72,290,50
2024-03-29T00:08:22.821879352Z,190,13.794,72,290,50
2024-03-29T00:18:12.555885121Z,191,13.394,77,290,50
2024-03-29T00:28:22.865214843Z,192,12.841,82,290,50
2024-03-29T00:38:12.626308486Z,193,12.391,86,290,50
2024-03-29T00:48:12.675551548Z,194,11.891,86,290,50
2024-03-29T00:58:22.904516793Z,195,11.27,87,290,50
2024-03-29T01:08:22.959622427Z,196,10.563,89,290,50
2024-03-29T01:18:12.739773675Z,197,9.832,92,290,50
2024-03-29T01:28:12.768427844Z,198,9.217,94,290,50
2024-03-29T01:38:12.831771090Z,199,8.792,94,290,50
2024-03-29T01:48:12.836136552Z,200,8.477,94,290,50
2024-03-29T01:58:12.863929218Z,201,8.123,94,290,50
2024-03-29T02:18:12.921308452Z,202,7.754,93,290,50
2024-03-29T02:28:12.949210459Z,203,7.517,93,290,50
2024-03-29T02:38:12.973710169Z,204,7.259,95,290,50
2024-03-29T02:58:13.033146765Z,205,6.951,97,290,50
2024-03-29T03:08:13.074515819Z,206,6.789,97,290,50
2024-03-29T03:18:13.111265735Z,207,6.77,97,290,50
2024-03-29T03:28:13.139391430Z,208,6.62,97,290,50
2024-03-29T03:38:13.170756625Z,209,6.553,98,290,50
2024-03-29T03:48:13.192149345Z,210,6.345,98,290,50
2024-03-29T04:08:13.263813797Z,211,6.117,99,290,50
2024-03-29T04:18:13.322746786Z,212,5.954,99,290,50
2024-03-29T04:28:13.361233085Z,213,5.829,99,290,50
2024-03-29T04:38:13.387860840Z,214,5.795,99,290,50
2024-03-29T04:48:13.442616901Z,215,5.878,99,290,50
2024-03-29T04:58:23.332268875Z,216,6.068,99,290,50
2024-03-29T05:08:13.536669061Z,217,6.044,99,290,50
2024-03-29T05:18:22.709424050Z,218,6.071,98,290,50
2024-03-29T05:28:13.587487085Z,219,6.357,98,290,50
2024-03-29T05:38:13.623156070Z,220,6.624,97,290,50
2024-03-29T05:48:23.755638317Z,221,7.019,94,290,50
2024-03-29T05:58:13.718621268Z,222,7.218,94,290,50
2024-03-29T06:08:13.710085240Z,223,7.494,92,290,50
2024-03-29T06:18:13.758464769Z,224,7.806,91,290,50
2024-03-29T06:28:13.792230880Z,225,8.167,90,290,50
2024-03-29T06:38:13.797053083Z,226,8.551,88,290,50
2024-03-29T06:48:13.833810890Z,227,9.661,85,290,50
2024-03-29T06:58:13.869384648Z,228,11.831,73,290,50
2024-03-29T07:08:13.898613299Z,229,13.509,66,290,50
2024-03-29T07:18:13.922125820Z,230,14.534,59,290,50
2024-03-29T07:28:13.946895366Z,231,15.866,53,290,50
2024-03-29T07:38:13.977413473Z,232,16.905,52,290,50
2024-03-29T07:48:13.996967058Z,233,17.385,50,290,50
2024-03-29T07:58:22.933890569Z,234,18.754,45,290,50
2024-03-29T08:08:14.055381421Z,235,20.141,43,290,50
2024-03-29T08:18:14.095916208Z,236,22.351,37,290,50
2024-03-29T08:48:14.207129472Z,237,28.571,26,290,50
2024-03-29T08:58:14.191394496Z,238,30.108,24,290,50
2024-03-29T09:08:14.224411647Z,239,28.287,25,290,50
2024-03-29T09:18:14.248198933Z,240,24.837,29,290,50
2024-03-29T09:28:24.867021778Z,241,24.012,30,290,50
2024-03-29T09:38:31.761368217Z,242,26.137,27,290,50
2024-03-29T09:48:14.339857444Z,243,27.464,26,290,50
2024-03-29T09:58:14.377199931Z,244,27.567,24,290,50
2024-03-29T10:08:23.218305398Z,245,27.043,24,290,50
2024-03-29T10:18:14.417180506Z,246,28.261,21,290,50
2024-03-29T10:28:14.446585673Z,247,28.047,21,290,50
2024-03-29T10:38:14.482182022Z,248,27.926,21,290,50
2024-03-29T10:58:14.535114825Z,249,27.443,23,290,50
2024-03-29T11:18:14.590079242Z,250,27.245,24,290,50
2024-03-29T11:28:14.615787198Z,251,26.711,25,290,50
2024-03-29T11:38:14.644978314Z,252,26.671,25,290,50
2024-03-29T11:48:25.086146703Z,253,27.343,25,290,50
2024-03-29T11:58:14.712546457Z,254,26.502,27,290,50
2024-03-29T12:08:23.659292897Z,255,23.743,32,290,50
2024-03-29T12:18:14.760558881Z,256,21.759,36,290,50
2024-03-29T12:28:14.786960499Z,257,20.736,39,290,50
2024-03-29T12:38:24.147700555Z,258,20.372,40,290,50
2024-03-29T12:48:14.846501351Z,259,21.154,39,290,50
2024-03-29T12:58:24.723504309Z,260,22.516,36,290,50
2024-03-29T13:08:14.896967382Z,261,22.566,36,290,50
2024-03-29T13:18:14.913762884Z,262,22.676,37,290,50
2024-03-29T13:28:14.952625578Z,263,25.547,33,290,50
2024-03-29T13:38:14.980948353Z,264,25.858,32,290,50
2024-03-29T13:48:15.010870574Z,265,25.67,32,290,50
2024-03-29T14:08:23.859825661Z,266,24.347,35,290,50
2024-03-29T14:18:15.122669436Z,267,22.505,39,290,50
2024-03-29T14:28:25.628029689Z,268,21.74,41,290,50
2024-03-29T14:38:15.141403980Z,269,21.146,43,290,50
2024-03-29T14:48:25.124182309Z,270,21.105,43,290,50
2024-03-29T14:58:15.195000629Z,271,20.895,45,290,50
2024-03-29T15:08:15.217639858Z,272,20.553,47,290,50
2024-03-29T15:28:15.277663645Z,273,20.227,48,290,50
2024-03-29T15:38:15.298657656Z,274,20.389,48,290,50
2024-03-29T15:48:15.332228280Z,275,20.313,49,290,50
2024-03-29T15:58:15.379105312Z,276,20.221,49,290,50
2024-03-29T16:08:15.384751654Z,277,19.98,50,290,50
2024-03-29T16:18:15.416207215Z,278,19.735,50,290,50
2024-03-29T16:28:24.689068037Z,279,19.561,51,290,50
2024-03-29T16:38:15.464505113Z,280,19.384,52,290,50
2024-03-29T16:48:15.492015993Z,281,19.175,53,290,50
2024-03-29T16:58:15.527875495Z,282,19.035,54,290,50
2024-03-29T17:08:15.546189085Z,283,18.905,55,290,50
2024-03-29T17:18:25.368932232Z,284,18.762,56,290,50
2024-03-29T17:28:24.958901775Z,285,18.628,56,290,50
2024-03-29T17:38:15.628291692Z,286,18.515,56,290,50
2024-03-29T17:58:15.680957862Z,287,18.344,57,290,50
2024-03-29T18:08:15.704757671Z,288,18.158,58,290,50
2024-03-29T18:18:15.739145682Z,289,18.053,59,290,50
2024-03-29T18:28:26.231742159Z,290,17.743,61,290,50
2024-03-29T18:38:15.812133123Z,291,17.556,62,290,50
2024-03-29T18:48:15.815803549Z,292,17.175,64,290,50
2024-03-29T18:58:15.847057853Z,293,16.82,65,290,50
2024-03-29T19:08:35.109749768Z,294,16.593,65,290,50
2024-03-29T19:18:15.900582668Z,295,16.307,66,290,50
2024-03-29T19:28:15.929692460Z,296,16.159,67,290,50
2024-03-29T19:38:36.171427504Z,297,15.936,67,290,50
2024-03-29T19:48:15.993325643Z,298,15.904,66,290,50
2024-03-29T19:58:16.004346948Z,299,15.969,66,290,50
2024-03-29T20:08:16.036788337Z,300,15.905,66,290,50
2024-03-29T20:18:16.070791113Z,301,15.818,67,290,50
2024-03-29T20:28:16.092863314Z,302,15.696,67,290,50
2024-03-29T20:38:16.120650916Z,303,15.542,67,290,50
2024-03-29T20:48:16.154716935Z,304,15.365,68,290,50
2024-03-29T20:58:16.184340260Z,305,15.239,69,290,50
2024-03-29T21:08:16.213031295Z,306,15.086,69,290,50
2024-03-29T21:18:16.250766313Z,307,15.061,69,290,50
2024-03-29T21:28:16.284619874Z,308,14.844,70,290,50
2024-03-29T21:38:16.306109730Z,309,14.714,70,290,50
2024-03-29T21:58:16.344534139Z,310,14.096,72,290,50
2024-03-29T22:08:16.545068961Z,311,14.128,71,290,50
2024-03-29T22:18:16.430814963Z,312,14.23,70,290,50
2024-03-29T22:28:16.470866639Z,313,14.243,70,290,50
2024-03-29T22:38:16.453919125Z,314,14.263,70,290,50
2024-03-29T22:48:16.489889628Z,315,14.414,69,290,50
2024-03-29T22:58:16.521086189Z,316,14.434,68,290,50
2024-03-29T23:18:16.571394584Z,317,14.585,67,290,50
2024-03-29T23:28:16.597494884Z,318,14.707,66,290,50
2024-03-29T23:38:16.633589177Z,319,14.866,65,290,50
2024-03-29T23:48:16.662854985Z,320,14.996,64,290,50
2024-03-29T23:58:16.677285213Z,321,14.937,64,290,50
2024-03-30T00:08:16.715206378Z,322,14.95,64,290,50
2024-03-30T00:18:16.736657605Z,323,14.818,65,290,50
2024-03-30T00:28:16.767823018Z,324,14.601,65,290,50
2024-03-30T00:38:16.837315422Z,325,14.537,65,290,50
2024-03-30T00:58:16.852785387Z,326,14.929,63,290,50
2024-03-30T01:08:16.888479254Z,327,15.165,62,290,50
2024-03-30T01:38:16.960703062Z,328,14.905,63,290,50
2024-03-30T01:48:16.990239301Z,329,14.8,63,290,50
2024-03-30T01:58:17.016660838Z,330,14.857,62,290,50
2024-03-30T02:08:17.051983909Z,331,14.868,62,290,50
2024-03-30T02:18:17.077208437Z,332,14.823,62,290,50
2024-03-30T02:28:17.097100648Z,333,14.798,62,290,50
2024-03-30T02:38:17.129331728Z,334,14.757,62,290,50
2024-03-30T02:48:17.158088161Z,335,14.706,62,290,50
2024-03-30T02:58:27.260312097Z,336,14.586,62,290,50
2024-03-30T03:08:17.217331798Z,337,14.389,63,290,50
2024-03-30T03:18:17.241625613Z,338,14.31,63,290,50
2024-03-30T03:28:17.276235918Z,339,14.327,63,290,50
2024-03-30T03:38:17.302215726Z,340,14.318,63,290,50
2024-03-30T03:48:17.327661328Z,341,14.371,62,290,50
2024-03-30T03:58:17.352137890Z,342,14.405,62,290,50
2024-03-30T04:08:27.427173436Z,343,14.354,62,290,50
2024-03-30T04:18:17.405795994Z,344,14.251,63,290,50
2024-03-30T04:28:17.445906989Z,345,14.251,63,290,50
2024-03-30T04:48:17.503003818Z,346,14.196,64,290,50
2024-03-30T04:58:17.538366808Z,347,14.357,63,290,50
2024-03-30T05:08:17.556178028Z,348,14.561,63,290,50
2024-03-30T05:18:17.611977661Z,349,14.822,62,290,50
2024-03-30T05:38:17.639512628Z,350,15.298,61,290,50
2024-03-30T05:48:17.671765880Z,351,15.478,60,290,50
2024-03-30T05:58:17.698009071Z,352,15.614,60,290,50
2024-03-30T06:08:17.727674268Z,353,15.805,60,290,50
2024-03-30T06:18:17.798909447Z,354,16.18,59,290,50
2024-03-30T06:28:17.774804195Z,355,16.512,58,290,50
2024-03-30T06:38:17.806466600Z,356,16.723,58,290,50
2024-03-30T06:48:17.831198398Z,357,16.512,58,290,50
2024-03-30T06:58:17.849504818Z,358,16.47,59,290,50
2024-03-30T07:08:17.885104377Z,359,16.794,59,290,50
2024-03-30T07:18:17.914356614Z,360,17.57,56,290,50
2024-03-30T07:28:17.931715763Z,361,18.747,52,290,50
2024-03-30T07:38:17.974439418Z,362,19.601,50,290,50
2024-03-30T07:48:27.404619172Z,363,20.849,48,290,50
2024-03-30T07:58:18.025533308Z,364,22.131,44,290,50
2024-03-30T08:08:27.285896716Z,365,23.337,42,290,50
2024-03-30T08:18:18.072069809Z,366,24.777,38,290,50
2024-03-30T08:38:18.128964968Z,367,27.659,33,290,50
2024-03-30T08:48:18.160667486Z,368,28.156,31,290,50
2024-03-30T09:08:18.217944334Z,369,29.549,29,290,50
2024-03-30T09:18:18.247577175Z,370,28.873,30,290,50
2024-03-30T09:28:18.277455912Z,371,29.866,29,290,50
2024-03-30T09:38:18.306404109Z,372,31.985,26,290,50
2024-03-30T09:58:18.360904018Z,373,-32.034,24,290,50
2024-03-30T10:08:18.391570322Z,374,-32.535,24,290,50
2024-03-30T10:18:18.425025866Z,375,-31.505,23,290,50
2024-03-30T10:28:18.462505908Z,376,-30.995,22,290,50
2024-03-30T10:48:28.019640933Z,377,-30.325,21,290,50
2024-03-30T10:58:18.557944146Z,378,-30.219,22,290,50
2024-03-30T11:08:27.350426422Z,379,-30.759,23,290,50
2024-03-30T11:18:18.632364378Z,380,-31.107,23,290,50
2024-03-30T11:28:18.651454753Z,381,-30.841,22,290,50
2024-03-30T11:38:18.681480474Z,382,-30.844,22,290,50
2024-03-30T11:48:18.714388988Z,383,-29.375,21,290,50
2024-03-30T11:58:18.740869427Z,384,-29.481,21,290,50
2024-03-30T12:08:18.780539139Z,385,-32.336,24,290,50
2024-03-30T12:18:18.822602753Z,386,30.129,28,290,50
2024-03-30T12:28:18.832600009Z,387,28.644,30,290,50
2024-03-30T12:38:18.862496910Z,388,28.551,30,290,50
2024-03-30T12:48:18.892533912Z,389,28.796,31,290,50
2024-03-30T12:58:18.919649842Z,390,29.117,30,290,50
2024-03-30T13:08:18.938209146Z,391,28.883,30,290,50
2024-03-30T13:18:18.981206336Z,392,28.686,31,290,50
2024-03-30T13:28:29.570682731Z,393,30.576,29,290,50
2024-03-30T13:38:19.031727237Z,394,30.02,28,290,50
2024-03-30T13:48:19.058767540Z,395,29.771,28,290,50
2024-03-30T13:58:29.271215322Z,396,30.787,26,290,50
2024-03-30T14:08:19.123014116Z,397,32.278,24,290,50
2024-03-30T14:18:19.142286796Z,398,-32.689,23,290,50
2024-03-30T14:28:19.184331562Z,399,31.824,23,290,50
2024-03-30T14:38:19.205317484Z,400,31.655,24,290,50
2024-03-30T14:48:19.239078571Z,401,30.607,26,290,50
2024-03-30T14:58:19.260490310Z,402,28.636,29,290,50
2024-03-30T15:08:19.290683411Z,403,27.207,31,290,50
2024-03-30T15:18:19.316518137Z,404,26.831,32,290,50
2024-03-30T15:28:19.352491707Z,405,26.843,34,290,50
2024-03-30T15:38:19.374731872Z,406,26.347,34,290,50
2024-03-30T15:58:19.430632470Z,407,25.38,35,290,50
2024-03-30T16:08:19.452307177Z,408,24.927,36,290,50
2024-03-30T16:18:19.485012994Z,409,24.484,37,290,50
2024-03-30T16:38:19.537886975Z,410,23.626,38,290,50
2024-03-30T16:48:19.571940761Z,411,23.002,40,290,50
2024-03-30T16:58:19.592416219Z,412,22.323,41,290,50
2024-03-30T17:08:19.641355005Z,413,21.479,44,290,50
2024-03-30T17:18:19.639000291Z,414,20.465,45,290,50
2024-03-30T17:28:19.674180564Z,415,19.636,48,290,50
2024-03-30T17:38:19.707333770Z,416,18.82,52,290,50
2024-03-30T17:48:19.733811295Z,417,18.05,53,290,50
2024-03-30T17:58:19.753724536Z,418,17.359,56,290,50
2024-03-30T18:08:19.818779154Z,419,16.763,57,290,50
2024-03-30T18:18:19.806855792Z,420,16.364,61,290,50
2024-03-30T18:28:19.840598605Z,421,15.957,63,290,50
2024-03-30T18:38:19.904229341Z,422,15.545,63,290,50
2024-03-30T18:48:19.924355115Z,423,15.207,67,290,50
2024-03-30T19:08:19.967298026Z,424,14.648,70,290,50
2024-03-30T19:18:20.013813079Z,425,14.261,71,290,50
2024-03-30T19:28:20.030483290Z,426,14.069,72,290,50
2024-03-30T19:38:20.056469032Z,427,13.86,72,290,50
2024-03-30T19:48:20.088799931Z,428,13.708,72,290,50
2024-03-30T19:58:20.115656500Z,429,13.77,72,290,50
2024-03-30T20:08:20.139148370Z,430,13.748,72,290,50
2024-03-30T20:18:20.172414358Z,431,13.709,72,290,50
2024-03-30T20:28:20.193963280Z,432,13.588,72,290,50
2024-03-30T20:38:20.258326019Z,433,13.726,71,290,50
2024-03-30T20:48:20.252737114Z,434,13.599,73,290,50
2024-03-30T20:58:20.272348178Z,435,13.342,74,290,50
2024-03-30T21:08:20.312424795Z,436,13.059,75,290,50
2024-03-30T21:28:20.361785362Z,437,12.592,77,290,50
2024-03-30T21:38:20.391403116Z,438,12.548,78,290,50
2024-03-30T21:48:20.426147886Z,439,12.549,77,290,50
2024-03-30T21:58:20.451417259Z,440,12.474,77,290,50
2024-03-30T22:08:20.477172874Z,441,12.326,78,290,50
2024-03-30T22:18:20.663079193Z,442,12.239,79,290,50
2024-03-30T22:28:29.429352290Z,443,12.239,79,290,50
2024-03-30T22:38:20.559449114Z,444,12.166,79,290,50
2024-03-30T22:48:20.586384998Z,445,12.115,80,290,50
2024-03-30T22:58:20.650713276Z,446,12.001,81,290,50
2024-03-30T23:08:20.691623317Z,447,12.072,81,290,50
2024-03-30T23:18:20.685567861Z,448,12.058,82,290,50
2024-03-30T23:28:20.704452649Z,449,11.938,82,290,50
