Time,ID,Temperature,Humidity,xpos,ypos
2024-03-27T12:56:59.282629955Z,1,25.795,27,150,10
2024-03-27T13:06:59.297879605Z,2,25.57,28,150,10
2024-03-27T13:16:59.494156343Z,3,25.387,28,150,10
2024-03-27T13:36:59.371318689Z,4,25.058,29,150,10
2024-03-27T13:46:59.409678443Z,5,24.918,29,150,10
2024-03-27T14:16:59.465848853Z,6,24.567,30,150,10
2024-03-27T14:26:59.541618001Z,7,24.482,30,150,10
2024-03-27T14:36:59.503261291Z,8,24.374,31,150,10
2024-03-27T14:46:59.527405592Z,9,24.279,31,150,10
2024-03-27T14:56:59.550312971Z,10,24.198,31,150,10
2024-03-27T15:06:59.571468392Z,11,24.102,31,150,10
2024-03-27T15:16:59.597036800Z,12,23.991,31,150,10
2024-03-27T15:26:59.632472105Z,13,23.886,31,150,10
2024-03-27T15:36:59.651423296Z,14,23.788,31,150,10
2024-03-27T15:46:59.689125290Z,15,23.696,32,150,10
2024-03-27T15:56:59.687777873Z,16,23.61,32,150,10
2024-03-27T16:06:59.707459164Z,17,23.508,32,150,10
2024-03-27T16:16:59.732473689Z,18,23.443,32,150,10
2024-03-27T16:26:59.760606524Z,19,23.351,32,150,10
2024-03-27T16:36:59.780708861Z,20,23.329,32,150,10
2024-03-27T16:46:59.827381478Z,21,23.222,32,150,10
2024-03-27T16:56:59.830290545Z,22,23.186,32,150,10
2024-03-27T17:16:59.868621404Z,23,23.046,32,150,10
2024-03-27T17:26:59.913616864Z,24,23,32,150,10
2024-03-27T17:36:59.924792456Z,25,22.946,32,150,10
2024-03-27T17:46:59.936687937Z,26,22.921,32,150,10
2024-03-27T18:06:59.986469535Z,27,22.836,33,150,10
2024-03-27T18:17:00.019415663Z,28,22.822,33,150,10
2024-03-27T18:27:00.027705570Z,29,22.776,33,150,10
2024-03-27T18:37:00.050072249Z,30,22.737,33,150,10
2024-03-27T18:47:00.076639066Z,31,22.725,33,150,10
2024-03-27T18:57:00.094572719Z,32,22.706,33,150,10
2024-03-27T19:07:00.126706825Z,33,22.671,33,150,10
2024-03-27T19:17:00.175562372Z,34,22.655,33,150,10
2024-03-27T19:27:09.750015277Z,35,22.626,33,150,10
2024-03-27T19:37:00.189883389Z,36,22.617,33,150,10
2024-03-27T19:47:00.213825101Z,37,22.607,33,150,10
2024-03-27T19:57:00.235442045Z,38,22.578,33,150,10
2024-03-27T20:07:00.267828261Z,39,22.59,33,150,10
2024-03-27T20:17:00.278842019Z,40,22.589,33,150,10
2024-03-27T20:37:00.327052217Z,41,22.579,33,150,10
