blob-name;process-status;connection-dev-eui;diversen-id;azure-partition;azure-enqueue-time-utc;ttn-received-at;particulate-matter;temperature;humidity;bat-voltage;bat-current;bat-power;life-signal;solar-sys-enabled;solar-auto-enabled;solar-status;power-save-mode;software-release;report-detail;battery-level;measure-interval;uplink-rx0-rssi;ttn-dev-eui;ttn-device-id;ttn-received-at;gateway0-received-at;gateway0-gps-time;gateway0-id;gateway0-eui
iothub-divesen/2024/03/28/11/53/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 11:54:00;2024-03-28T11:53:59.704112242Z;1.134;20.465;34;4.083;-0.036;-146.988;False;True;True;True;False;1;0;229;1;-119;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T11:53:59.500834516Z;2024-03-28T11:53:59.495377682Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/11/54/02.json;Success;eui-2cf7f12050208270;4;20;03/28/2024 11:54:32;2024-03-28T11:54:31.789281215Z;2.984;19.01;33;4.079;0.198;807.6419999999999;False;True;True;True;False;1;0;228;10;-131;2CF7F12050208270;eui-2cf7f12050208270;2024-03-28T11:54:31.582643506Z;2024-03-28T11:54:31.534549629Z;03/28/2024 11:54:31;ac1f09fffe0464eb;AC1F09FFFE0464EB
iothub-divesen/2024/03/28/11/56/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 11:56:00;2024-03-28T11:55:59.931292352Z;1.586;20.312;35;4.083;-0.032;-130.656;False;True;True;True;False;1;0;229;1;-117;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T11:55:59.727486431Z;2024-03-28T11:55:59.723232579Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/11/56/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 11:57:46;2024-03-28T11:57:45.554400246Z;0.849;20.294;35;4.083;-0.037;-151.071;False;True;True;True;False;1;0;229;1;-121;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T11:57:45.346341267Z;2024-03-28T11:57:45.341980648Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/11/57/00.json;Success;eui-2cf7f1205020ceec;2;20;03/28/2024 11:57:33;2024-03-28T11:57:33.164016924Z;1.2;20.028;28;4.195;0.011;46.145;False;True;True;True;False;1;0;253;10;-113;2CF7F1205020CEEC;eui-2cf7f1205020ceec;2024-03-28T11:57:32.960259982Z;2024-03-28T11:57:32.954564901Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/11/59/00.json;Success;eui-2cf7f120502041e9;0;20;03/28/2024 11:59:17;2024-03-28T11:59:17.352668007Z;1.197;21.854;35;4.187;0.009;37.683;False;True;True;True;False;1;0;251;10;-118;2CF7F120502041E9;eui-2cf7f120502041e9;2024-03-28T11:59:17.147885281Z;2024-03-28T11:59:17.143948731Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/00/03.json;Success;eui-2cf7f12050208313;1;20;03/28/2024 12:00:06;2024-03-28T12:00:05.363266689Z;1.148;28.409;20;4.064;0.284;1154.176;False;True;True;True;False;1;0;225;10;-119;2CF7F12050208313;eui-2cf7f12050208313;2024-03-28T12:00:05.157971298Z;2024-03-28T12:00:05.149377439Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/01/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:01:00;2024-03-28T12:01:00.534705713Z;2.349;20.294;35;4.088;0.061;249.368;False;True;True;True;False;1;0;230;1;-121;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:01:00.330768608Z;2024-03-28T12:01:00.326776739Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/04/02.json;Success;eui-2cf7f12050208270;4;20;03/28/2024 12:04:32;2024-03-28T12:04:31.847080007Z;1.639;20.125;32;4.078;0.181;738.118;False;True;True;True;False;1;0;228;10;-133;2CF7F12050208270;eui-2cf7f12050208270;2024-03-28T12:04:31.643038525Z;2024-03-28T12:04:31.594684099Z;03/28/2024 12:04:31;ac1f09fffe0464eb;AC1F09FFFE0464EB
iothub-divesen/2024/03/28/12/06/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:06:01;2024-03-28T12:06:01.097766654Z;1.205;20.765;35;4.09;0.095;388.55;False;True;True;True;False;1;0;230;1;-120;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:06:00.893946820Z;2024-03-28T12:06:00.887529043Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/06/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:07:01;2024-03-28T12:07:01.211902078Z;1.615;20.584;35;4.089;0.085;347.56500000000005;False;True;True;True;False;1;0;230;1;-118;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:07:01.004261612Z;2024-03-28T12:07:00.998291707Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/08/03.json;Warning;eui-2cf7f1205020061e;0;20;03/28/2024 12:08:17;2024-03-28T12:08:17.286271116Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/09/00.json;Warning;eui-2cf7f120502060d0;0;20;03/28/2024 12:09:24;2024-03-28T12:09:23.819631412Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/09/00.json;Success;eui-2cf7f120502041e9;0;20;03/28/2024 12:09:26;2024-03-28T12:09:26.360658361Z;2.506;20.204;37;4.186;0.009;37.674;False;True;True;True;False;1;0;251;10;-120;2CF7F120502041E9;eui-2cf7f120502041e9;2024-03-28T12:09:26.157369236Z;2024-03-28T12:09:26.152946909Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/10/03.json;Success;eui-2cf7f12050208313;1;20;03/28/2024 12:09:55;2024-03-28T12:09:55.139931261Z;0.83;24.453;24;4.091;0.602;2462.782;False;True;True;True;False;1;0;231;10;-119;2CF7F12050208313;eui-2cf7f12050208313;2024-03-28T12:09:54.935693877Z;2024-03-28T12:09:54.931407567Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/12/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:12:02;2024-03-28T12:12:01.784285724Z;1.601;20.286;36;4.091;0.115;470.46500000000003;False;True;True;True;False;1;0;230;1;-136;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:12:01.579758255Z;2024-03-28T12:12:01.535431075Z;03/28/2024 12:12:01;ac1f09fffe0464eb;AC1F09FFFE0464EB
iothub-divesen/2024/03/28/12/13/03.json;Warning;eui-2cf7f1205020607d;0;20;03/28/2024 12:13:29;2024-03-28T12:13:29.553546325Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/13/03.json;Success;eui-2cf7f1205020607d;8;20;03/28/2024 12:13:30;2024-03-28T12:13:29.553546325Z;2.385;0;0;4.077;0.005;20.384999999999998;False;True;True;False;False;1;0;228;10;-120;2CF7F1205020607D;eui-2cf7f1205020607d;2024-03-28T12:13:29.345852657Z;2024-03-28T12:13:29.341019538Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/13/03.json;Warning;eui-2cf7f1205020607d;0;20;03/28/2024 12:13:30;2024-03-28T12:13:29.854538742Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/14/02.json;Success;eui-2cf7f12050208270;4;20;03/28/2024 12:14:32;2024-03-28T12:14:31.834912507Z;1.65;19.194;33;4.078;0.128;521.984;False;True;True;True;False;1;0;228;10;-117;2CF7F12050208270;eui-2cf7f12050208270;2024-03-28T12:14:31.630249713Z;2024-03-28T12:14:31.625832871Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/17/00.json;Success;eui-2cf7f1205020ceec;2;20;03/28/2024 12:17:33;2024-03-28T12:17:33.244672682Z;2.668;19.984;28;4.195;0.01;41.95;False;True;True;True;False;1;0;252;10;-134;2CF7F1205020CEEC;eui-2cf7f1205020ceec;2024-03-28T12:17:33.038839904Z;2024-03-28T12:17:32.995104746Z;03/28/2024 12:17:32;ac1f09fffe0464eb;AC1F09FFFE0464EB
iothub-divesen/2024/03/28/12/17/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:16:58;2024-03-28T12:16:58.227478043Z;2.14;20.028;36;4.09;0.107;437.63;False;True;True;True;False;1;0;230;1;-120;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:16:58.021751169Z;2024-03-28T12:16:58.017744308Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/19/00.json;Success;eui-2cf7f120502041e9;0;20;03/28/2024 12:19:17;2024-03-28T12:19:17.377247849Z;1.664;18.066;41;4.185;0.009;37.665;False;True;True;True;False;1;0;251;10;-114;2CF7F120502041E9;eui-2cf7f120502041e9;2024-03-28T12:19:17.173237001Z;2024-03-28T12:19:17.168920208Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/20/03.json;Success;eui-2cf7f12050208313;1;20;03/28/2024 12:20:05;2024-03-28T12:20:05.488513015Z;1.347;21.734;28;4.076;0.181;737.756;False;True;True;True;False;1;0;227;10;-119;2CF7F12050208313;eui-2cf7f12050208313;2024-03-28T12:20:05.283963889Z;2024-03-28T12:20:05.279619191Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/23/03.json;Warning;eui-2cf7f1205020607d;0;20;03/28/2024 12:23:29;2024-03-28T12:23:29.577912959Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/23/03.json;Success;eui-2cf7f1205020607d;8;20;03/28/2024 12:23:30;2024-03-28T12:23:29.577912959Z;2.381;0;0;4.077;0.005;20.384999999999998;False;True;True;False;False;1;0;228;10;-120;2CF7F1205020607D;eui-2cf7f1205020607d;2024-03-28T12:23:29.371182127Z;2024-03-28T12:23:29.365938429Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/24/02.json;Success;eui-2cf7f12050208270;4;20;03/28/2024 12:24:32;2024-03-28T12:24:31.857973434Z;2.675;19.418;33;4.08;0.148;603.84;False;True;True;True;False;1;0;228;10;-119;2CF7F12050208270;eui-2cf7f12050208270;2024-03-28T12:24:31.653269684Z;2024-03-28T12:24:31.649492310Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/25/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:25:12;2024-03-28T12:25:12.265289371Z;5.271;20.304;35;4.092;0.127;519.684;False;True;True;True;False;1;0;231;1;-119;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:25:12.061017925Z;2024-03-28T12:25:12.055384265Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/27/00.json;Success;eui-2cf7f1205020ceec;2;20;03/28/2024 12:27:33;2024-03-28T12:27:33.252729793Z;4.477;19.839;27;4.195;0.009;37.755;False;True;True;True;False;1;0;252;10;-120;2CF7F1205020CEEC;eui-2cf7f1205020ceec;2024-03-28T12:27:33.047852596Z;2024-03-28T12:27:33.042353909Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/29/00.json;Success;eui-2cf7f120502041e9;0;20;03/28/2024 12:29:28;2024-03-28T12:29:27.982219558Z;1.264;18.555;40;4.184;0.009;37.656;False;True;True;True;False;1;0;250;10;-120;2CF7F120502041E9;eui-2cf7f120502041e9;2024-03-28T12:29:27.778801049Z;2024-03-28T12:29:27.774763570Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/29/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:28:52;2024-03-28T12:28:52.360217118Z;1.524;20.233;35;4.09;0.092;376.28;False;True;True;True;False;1;0;230;1;-119;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:28:52.156379822Z;2024-03-28T12:28:52.152144489Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/30/03.json;Success;eui-2cf7f12050208313;1;20;03/28/2024 12:30:05;2024-03-28T12:30:04.512473639Z;1.541;21.646;28;4.077;0.196;799.092;False;True;True;True;False;1;0;228;10;-114;2CF7F12050208313;eui-2cf7f12050208313;2024-03-28T12:30:04.309055702Z;2024-03-28T12:30:04.304808003Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/31/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:31:04;2024-03-28T12:31:03.965804789Z;2.215;19.789;35;4.089;0.049;200.36100000000002;False;True;True;True;False;1;0;230;1;-118;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:31:03.761467591Z;2024-03-28T12:31:03.755652814Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/33/03.json;Warning;eui-2cf7f1205020607d;0;20;03/28/2024 12:33:30;2024-03-28T12:33:29.633705595Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/33/03.json;Success;eui-2cf7f1205020607d;8;20;03/28/2024 12:33:30;2024-03-28T12:33:29.633705595Z;1.49;0;0;4.077;0.005;20.384999999999998;False;True;True;False;False;1;0;228;10;-136;2CF7F1205020607D;eui-2cf7f1205020607d;2024-03-28T12:33:29.429309606Z;2024-03-28T12:33:29.389590661Z;03/28/2024 12:33:29;ac1f09fffe0464eb;AC1F09FFFE0464EB
iothub-divesen/2024/03/28/12/33/03.json;Warning;eui-2cf7f1205020607d;0;20;03/28/2024 12:33:30;2024-03-28T12:33:29.930552793Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/34/02.json;Success;eui-2cf7f12050208270;4;20;03/28/2024 12:34:32;2024-03-28T12:34:31.888414804Z;0.733;18.631;33;4.078;0.098;399.644;False;True;True;True;False;1;0;228;10;-117;2CF7F12050208270;eui-2cf7f12050208270;2024-03-28T12:34:31.683476177Z;2024-03-28T12:34:31.679077055Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/36/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:36:11;2024-03-28T12:36:10.936604194Z;1.665;19.659;35;4.09;0.094;384.46;False;True;True;True;False;1;0;230;1;-118;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:36:10.729000570Z;2024-03-28T12:36:10.724466530Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/37/00.json;Success;eui-2cf7f1205020ceec;2;20;03/28/2024 12:37:33;2024-03-28T12:37:33.293574917Z;3.151;19.526;27;4.194;0.009;37.746;False;True;True;True;False;1;0;252;10;-119;2CF7F1205020CEEC;eui-2cf7f1205020ceec;2024-03-28T12:37:33.087097206Z;2024-03-28T12:37:33.081826088Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/38/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:38:05;2024-03-28T12:38:04.771701289Z;2.199;19.852;34;4.092;0.114;466.48799999999994;False;True;True;True;False;1;0;231;1;-117;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:38:04.567293769Z;2024-03-28T12:38:04.562910415Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/38/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:39:05;2024-03-28T12:39:04.913959289Z;0.69;19.833;34;4.091;0.097;396.827;False;True;True;True;False;1;0;231;1;-119;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:39:04.707011834Z;2024-03-28T12:39:04.702428665Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/39/00.json;Success;eui-2cf7f120502041e9;0;20;03/28/2024 12:39:27;2024-03-28T12:39:27.202907831Z;1.434;18.862;38;4.183;0.009;37.647;False;True;True;True;False;1;0;250;10;-120;2CF7F120502041E9;eui-2cf7f120502041e9;2024-03-28T12:39:26.999606183Z;2024-03-28T12:39:26.993742153Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/40/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:40:05;2024-03-28T12:40:05.019442621Z;2.822;19.867;34;4.091;0.111;454.101;False;True;True;True;False;1;0;231;1;-137;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:40:04.815227088Z;2024-03-28T12:40:04.776273981Z;03/28/2024 12:40:04;ac1f09fffe0464eb;AC1F09FFFE0464EB
iothub-divesen/2024/03/28/12/40/03.json;Success;eui-2cf7f12050208313;1;20;03/28/2024 12:40:15;2024-03-28T12:40:15.088779994Z;2.19;21.706;27;4.078;0.167;681.0260000000001;False;True;True;True;False;1;0;228;10;-120;2CF7F12050208313;eui-2cf7f12050208313;2024-03-28T12:40:14.885119831Z;2024-03-28T12:40:14.880561113Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/44/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:44:25;2024-03-28T12:44:24.940279352Z;2.249;20.117;34;4.092;0.107;437.84399999999994;False;True;True;True;False;1;0;231;1;-119;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:44:24.735787226Z;2024-03-28T12:44:24.731329844Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/46/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:46:06;2024-03-28T12:46:05.714493138Z;1.083;20.188;34;4.091;0.092;376.372;False;True;True;True;False;1;0;230;1;-135;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:46:05.509619005Z;2024-03-28T12:46:05.469195288Z;03/28/2024 12:46:05;ac1f09fffe0464eb;AC1F09FFFE0464EB
iothub-divesen/2024/03/28/12/47/00.json;Success;eui-2cf7f1205020ceec;2;20;03/28/2024 12:47:33;2024-03-28T12:47:33.322029579Z;2.676;19.656;27;4.194;0.009;37.746;False;True;True;True;False;1;0;252;10;-119;2CF7F1205020CEEC;eui-2cf7f1205020ceec;2024-03-28T12:47:33.113392291Z;2024-03-28T12:47:33.108185039Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/47/03.json;Warning;eui-2cf7f1205020607d;0;20;03/28/2024 12:47:05;2024-03-28T12:47:05.510960527Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/47/03.json;Warning;eui-2cf7f1205020607d;0;20;03/28/2024 12:47:06;2024-03-28T12:47:05.808956691Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/47/03.json;Warning;eui-2cf7f1205020061e;0;20;03/28/2024 12:48:05;2024-03-28T12:48:04.924865219Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/47/03.json;Warning;eui-2cf7f1205020061e;0;20;03/28/2024 12:48:35;2024-03-28T12:48:34.783778444Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/48/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:48:06;2024-03-28T12:48:05.931825357Z;1.898;20.058;35;4.091;0.107;437.737;False;True;True;True;False;1;0;231;1;-117;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:48:05.724522508Z;2024-03-28T12:48:05.720026617Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/49/00.json;Warning;eui-2cf7f120502060d0;0;20;03/28/2024 12:48:59;2024-03-28T12:48:59.453576184Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/49/00.json;Success;eui-2cf7f120502041e9;0;20;03/28/2024 12:49:17;2024-03-28T12:49:17.451865702Z;1.748;18.512;38;4.183;0.009;37.647;False;True;True;True;False;1;0;250;10;-118;2CF7F120502041E9;eui-2cf7f120502041e9;2024-03-28T12:49:17.247688308Z;2024-03-28T12:49:17.243567743Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/49/03.json;Success;eui-2cf7f12050208313;1;20;03/28/2024 12:49:55;2024-03-28T12:49:55.243073840Z;0.875;21.332;28;4.081;0.186;759.066;False;True;True;True;False;1;0;228;10;-119;2CF7F12050208313;eui-2cf7f12050208313;2024-03-28T12:49:55.034886468Z;2024-03-28T12:49:55.031167540Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/51/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:51:06;2024-03-28T12:51:06.274666929Z;1.969;19.925;34;4.092;0.111;454.21199999999993;False;True;True;True;False;1;0;231;1;-117;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:51:06.069923137Z;2024-03-28T12:51:06.064715815Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/53/03.json;Warning;eui-2cf7f1205020607d;0;20;03/28/2024 12:53:29;2024-03-28T12:53:29.688648905Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/12/53/03.json;Success;eui-2cf7f1205020607d;8;20;03/28/2024 12:53:30;2024-03-28T12:53:29.688648905Z;2.125;0;0;4.077;0.005;20.384999999999998;False;True;True;False;False;1;0;228;10;-119;2CF7F1205020607D;eui-2cf7f1205020607d;2024-03-28T12:53:29.483240040Z;2024-03-28T12:53:29.478756323Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/55/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:55:23;2024-03-28T12:55:23.650149821Z;1.174;19.795;34;4.09;0.072;294.48;False;True;True;True;False;1;0;230;1;-117;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:55:23.446374811Z;2024-03-28T12:55:23.441694672Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/57/00.json;Success;eui-2cf7f1205020ceec;2;20;03/28/2024 12:57:44;2024-03-28T12:57:43.752612203Z;0.71;19.231;28;4.194;0.009;37.746;False;True;True;True;False;1;0;252;10;-120;2CF7F1205020CEEC;eui-2cf7f1205020ceec;2024-03-28T12:57:43.544967134Z;2024-03-28T12:57:43.538376111Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/57/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:57:07;2024-03-28T12:57:06.970668126Z;4.103;19.648;35;4.091;0.088;360.00800000000004;False;True;True;True;False;1;0;231;1;-118;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:57:06.763629309Z;2024-03-28T12:57:06.759191081Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/59/00.json;Success;eui-2cf7f120502041e9;0;20;03/28/2024 12:59:17;2024-03-28T12:59:17.471762204Z;1.326;17.793;40;4.183;0.009;37.647;False;True;True;True;False;1;0;250;10;-113;2CF7F120502041E9;eui-2cf7f120502041e9;2024-03-28T12:59:17.265232813Z;2024-03-28T12:59:17.260997812Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/59/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 12:59:17;2024-03-28T12:59:16.659192645Z;2.972;19.482;35;4.091;0.079;323.189;False;True;True;True;False;1;0;230;1;-119;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T12:59:16.455313246Z;2024-03-28T12:59:16.450566558Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/12/59/03.json;Success;eui-2cf7f12050208313;1;20;03/28/2024 12:59:55;2024-03-28T12:59:55.258209234Z;1.177;20.302;30;4.082;0.157;640.874;False;True;True;True;False;1;0;229;10;-119;2CF7F12050208313;eui-2cf7f12050208313;2024-03-28T12:59:55.051238777Z;2024-03-28T12:59:55.047200839Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/13/01/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 13:01:07;2024-03-28T13:01:07.451849921Z;2.635;19.401;36;4.09;0.06;245.39999999999998;False;True;True;True;False;1;0;230;1;-120;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T13:01:07.242784518Z;2024-03-28T13:01:07.237808589Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/13/03/03.json;Warning;eui-2cf7f1205020607d;0;20;03/28/2024 13:03:30;2024-03-28T13:03:29.705232685Z;0;0;0;0;0;0;False;False;False;False;False;0;0;0;0;0;;;;;01/01/0001 00:00:00;;
iothub-divesen/2024/03/28/13/03/03.json;Success;eui-2cf7f1205020607d;8;20;03/28/2024 13:03:30;2024-03-28T13:03:29.705232685Z;2.133;0;0;4.077;0.005;20.384999999999998;False;True;True;False;False;1;0;228;10;-118;2CF7F1205020607D;eui-2cf7f1205020607d;2024-03-28T13:03:29.501999753Z;2024-03-28T13:03:29.497549910Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/13/04/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 13:04:08;2024-03-28T13:04:07.764888849Z;1.106;19.301;36;4.091;0.099;405.009;False;True;True;True;False;1;0;231;1;-118;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T13:04:07.560234899Z;2024-03-28T13:04:07.554824612Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/13/04/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 13:05:08;2024-03-28T13:05:07.887496339Z;2.422;19.357;36;4.092;0.112;458.304;False;True;True;True;False;1;0;231;1;-119;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T13:05:07.683549716Z;2024-03-28T13:05:07.678881315Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/13/04/02.json;Success;eui-2cf7f12050208270;4;20;03/28/2024 13:04:32;2024-03-28T13:04:31.990768383Z;1.605;18.394;34;4.085;0.108;441.18;False;True;True;True;False;1;0;229;10;-117;2CF7F12050208270;eui-2cf7f12050208270;2024-03-28T13:04:31.785666086Z;2024-03-28T13:04:31.777411788Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/13/07/00.json;Success;eui-2cf7f1205020ceec;2;20;03/28/2024 13:07:33;2024-03-28T13:07:33.382124206Z;1.859;19.14;28;4.193;0.009;37.736999999999995;False;True;True;True;False;1;0;252;10;-120;2CF7F1205020CEEC;eui-2cf7f1205020ceec;2024-03-28T13:07:33.178736148Z;2024-03-28T13:07:33.174760524Z;01/01/0001 00:00:00;packetbroker;
iothub-divesen/2024/03/28/13/08/01.json;Success;eui-2cf7f12050205878;7;20;03/28/2024 13:08:08;2024-03-28T13:08:08.223563977Z;0.793;19.532;36;4.092;0.096;392.832;False;True;True;True;False;1;0;231;1;-119;2CF7F12050205878;eui-2cf7f12050205878;2024-03-28T13:08:08.019959546Z;2024-03-28T13:08:08.016023222Z;01/01/0001 00:00:00;packetbroker;
