Time,ID,Temperature,Humidity,xpos,ypos
2024-03-28T09:47:32.536535147Z,1,18.959,45,290,10
2024-03-28T09:57:32.734280970Z,2,20.447,38,290,10
2024-03-28T10:07:32.600434130Z,3,21.593,33,290,10
2024-03-28T10:27:32.667276798Z,4,22.543,27,290,10
2024-03-28T10:37:32.702395576Z,5,22.345,27,290,10
2024-03-28T10:47:32.735309572Z,6,22.201,26,290,10
2024-03-28T11:17:32.822824227Z,7,22.476,27,290,10
2024-03-28T11:27:32.878008306Z,8,21.883,27,290,10
2024-03-28T11:47:32.915578506Z,9,21.125,26,290,10
2024-03-28T11:57:32.960259982Z,10,20.028,28,290,10
2024-03-28T12:17:33.038839904Z,11,19.984,28,290,10
2024-03-28T12:27:33.047852596Z,12,19.839,27,290,10
2024-03-28T12:37:33.087097206Z,13,19.526,27,290,10
2024-03-28T12:47:33.113392291Z,14,19.656,27,290,10
2024-03-28T12:57:43.544967134Z,15,19.231,28,290,10
2024-03-28T13:07:33.178736148Z,16,19.14,28,290,10
2024-03-28T13:17:33.210338929Z,17,18.761,29,290,10
2024-03-28T13:27:43.639300699Z,18,18.421,30,290,10
2024-03-28T13:37:33.274586532Z,19,17.916,31,290,10
2024-03-28T13:47:43.629324265Z,20,17.722,31,290,10
2024-03-28T13:57:33.336958880Z,21,17.834,32,290,10
2024-03-28T14:07:43.118611088Z,22,17.961,32,290,10
2024-03-28T14:17:42.236912161Z,23,18.467,30,290,10
2024-03-28T14:27:43.658135903Z,24,18.718,31,290,10
2024-03-28T14:37:33.470106245Z,25,18.687,30,290,10
2024-03-28T14:57:33.530738553Z,26,17.983,32,290,10
2024-03-28T15:07:33.574995950Z,27,17.762,33,290,10
2024-03-28T15:27:33.660096150Z,28,17.623,34,290,10
2024-03-28T15:47:33.690887221Z,29,18.675,32,290,10
2024-03-28T16:07:33.806636480Z,30,16.753,37,290,10
2024-03-28T16:27:33.837254579Z,31,16.541,37,290,10
2024-03-28T16:37:33.874162230Z,32,16.31,39,290,10
